1	0.5216584752	0.6703850098
2	0.6546561314	0.4073709473
3	0.8357247838	0.5917589844
4	0.9462569127	0.7012657715
5	0.7515527623	0.5914569336
6	0.7276876256	0.2725364746
7	0.0974111058	0.7227757812
8	0.5851703892	0.4321230469
9	0.5955044224	0.6184667969
10	0.728585233	0.2946364258
11	0.5008934849	0.0594627625
12	0.3504881138	0.4349304199
13	0.8939306431	0.7052119629
14	0.5809469029	0.4584816406
15	0.8736094517	0.6091151367
16	0.4158087193	0.5211083008
17	0.5559192662	0.5687274902
18	0.1356392003	0.8115427734
19	0.8755503697	0.6188129395
20	0.6361213658	0.406877124
21	0.1189503453	0.51349375
22	0.5625652134	0.3754209961
23	0.6129787877	0.3843681641
24	0.9513998814	0.7136864746
25	0.745083524	0.4535577637
26	0.6875084752	0.543891748
27	0.2368649693	0.5071313477
28	0.6691661412	0.3465268066
29	0.2308584019	0.565428418
30	0.5855316197	0.7639338867
31	0.0903266209	0.6527615723
32	0.8315996861	0.7866987793
33	0.835228397	0.5721093262
34	0.4538134068	0.7434895996
35	0.7479422154	0.4477036621
36	0.6271196568	0.488676416
37	0.594081522	0.4612122559
38	0.5237577427	0.4638607422
39	0.2670815709	0.6973692871
40	0.5275182408	0.6708053711
41	0.1527248692	0.7449903809
42	0.2011761876	0.7523873535
43	0.1165590245	0.5682681641
44	0.1215271885	0.5013217773
45	0.8204836705	0.6074132812
46	0.4268090611	0.4482835938
47	0.4039770299	0.8320302734
48	0.498442606	0.5171001953
49	0.6606893834	0.3755183105
50	0.6337117466	0.5339587402
51	0.3691783238	0.5864142578
52	0.5395193638	0.6299288574
53	0.3084161412	0.8318047852
54	0.5829156041	0.6006244141
55	0.4934867955	0.7308476562
56	0.199516251	0.7310503906
57	0.2234043248	0.6288200195
58	0.3334110142	0.6956021973
59	0.7823850377	0.5811854492
60	0.6375937779	0.5100082031
61	0.8167541783	0.5472738281
62	0.2104465367	0.3866803467
63	0.7364141881	0.2912435791
64	0.445775272	0.117195459
65	0.1272029942	0.5544879883
66	0.4104740513	0.4994056152
67	0.6704435338	0.5206064941
68	0.485107108	0.1248921387
69	0.6078407017	0.6051321777
70	0.7130416295	0.4907698242
71	0.5566415806	0.6561393555
72	0.1084974888	0.7049138184
73	0.7445709752	0.7100374023
74	0.600902567	0.5990989258
75	0.2882979527	0.7583657715
76	0.8841066197	0.6089408691
77	0.7442627232	0.5869584473
78	0.5032204869	0.4434779297
79	0.5293240025	0.5557230957
80	0.7412842076	0.4184003906
81	0.6993262486	0.406882251
82	0.11740192	0.5107106934
83	0.6303294713	0.5754083496
84	0.5026375767	0.3880310303
85	0.5774158482	0.673523291
86	0.5818937779	0.6532097656
87	0.480114774	0.6131501953
88	0.1750216588	0.5236604004
89	0.7975364049	0.5846439453
90	0.0985748875	0.6535102051
91	0.7509883091	0.5840934082
92	0.563756815	0.6713029297
93	0.0920953343	0.6921681641
94	0.7450121373	0.4338830566
95	0.1635875035	0.5446696289
96	0.1710556553	0.708835791
97	0.4497850377	0.3859680176
98	0.6876552037	0.6164105957
99	0.0227287907	0.9022577148
100	0.4882173131	0.5312052246
101	0.5349453404	0.566236377
102	0.6269655552	0.6705310059
103	0.7327704381	0.5131257324
104	0.6700808384	0.5912532227
105	0.7376885045	0.7152116699
106	0.7860430455	0.5892996582
107	0.6490165318	0.3660286377
108	0.7411478795	0.5155474121
109	0.208810941	0.3875772949
110	0.4073391881	0.5969203125
111	0.7416372349	0.5161205078
112	0.0895026951	0.650560791
113	0.4969601841	0.5143577148
114	0.7224387486	0.33497854
115	0.7547064732	0.5706613281
116	0.6536207799	0.5476324219
117	0.7513898716	0.5605379883
118	0.2447747105	0.8508791992
119	0.6097925572	0.6362748535
120	0.6507966099	0.5100120117
121	0.129172025	0.7893406738
122	0.6740595006	0.5175550781
123	0.5436479771	0.9565643555
124	0.88961619	0.6119369629
125	0.6445761509	0.4802957031
126	0.5251136998	0.6800428223
127	0.7323101841	0.5515956055
128	0.6110263463	0.6372986816
129	0.6400605748	0.5849277344
130	0.1384625157	0.5392425293
131	0.767783524	0.58448125
132	0.4942829381	0.3452137451
133	0.4719246373	0.7240634277
134	0.3671968785	0.6604048828
135	0.1607500523	0.7180947266
136	0.7571380162	0.4617694824
137	0.3924829869	0.5491939453
138	0.6101344029	0.4045170654
139	0.708443192	0.3444715332
140	0.644149149	0.3675326416
141	0.5469527623	0.339032373
142	0.259252689	0.8895188477
143	0.4601949498	0.5497609375
144	0.4536085728	0.1411514038
145	0.6770635533	0.429318457
146	0.9028562291	0.7236557617
147	0.7306238072	0.2770417236
148	0.7313407994	0.2772477783
149	0.3230687047	0.2360501221
150	0.7562402623	0.5159661621
151	0.763900272	0.565224707
152	0.6451888463	0.5961133301
153	0.679683524	0.6386664551
154	0.599838065	0.5189421875
155	0.6826278599	0.6111518066
156	0.7349782994	0.7300439453
157	0.5895153599	0.5697290039
158	0.5435257115	0.7457703125
159	0.5559455357	0.6830486328
160	0.4424278599	0.4379351074
161	0.2698981724	0.5750766113
162	0.7755381627	0.6253702148
163	0.4263844029	0.9051411133
164	0.4009484654	0.6614146484
165	0.6652200474	0.5733102539
166	0.9419207799	0.7294015625
167	0.6271157506	0.5888499512
168	0.8411412877	0.5835969727
169	0.2619541539	0.6802615234
170	0.5639991002	0.6810285156
171	0.7774128697	0.6087656738
172	0.7518842076	0.4399325684
173	0.2097090367	0.7717474121
174	0.4994493443	0.3224012695
175	0.1407688633	0.5041555176
176	0.3730949742	0.5839236328
177	0.442588358	0.1160754761
178	0.5339559849	0.6025032715
179	0.3161624547	0.7733588379
180	0.1431355015	0.5076967773
181	0.1748746617	0.7250133789
182	0.1314637852	0.8028052734
183	0.5448601353	0.5157466797
184	0.4791893345	0.9123220703
185	0.7082667759	0.3601724854
186	0.3893970738	0.5354282227
187	0.4568387974	0.6177389648
188	0.2824044468	0.6936818848
189	0.4052364049	0.0986460938
190	0.661171317	0.4405
191	0.626845731	0.5483049805
192	0.5979234654	0.3593075439
193	0.1550243809	0.485053125
194	0.7347319615	0.2908427979
195	0.6395925084	0.4965848145
196	0.6397995884	0.4172608887
197	0.5999100865	0.3224012695
198	0.7118999302	0.4846197266
199	0.4566631138	0.5860735352
200	0.49360369	0.4884098145
201	0.3353865513	0.6998074707
202	0.757857108	0.4456137207
203	0.575414774	0.6878211914
204	0.7746157994	0.4183480957
205	0.3849633824	0.7290761719
206	0.2281916295	0.4190060059
207	0.7638388463	0.5752416504
208	0.8256456822	0.5731828613
209	0.1647177281	0.4715117676
210	0.2299314488	0.4138129395
211	0.3619512974	0.7074714844
212	0.5669589634	0.7335024414
213	0.7444689244	0.7111706055
214	0.6725475377	0.762500293
215	0.2182678257	0.4092170898
216	0.5123024693	0.501845459
217	0.2183056675	0.4066611816
218	0.1441299473	0.586402832
219	0.4816564732	0.3487226318
220	0.2613063511	0.8835581055
221	0.1036685338	0.7949552246
222	0.7594281529	0.4795894531
223	0.8838219517	0.716961377
224	0.4378468541	0.7946463379
225	0.1733798985	0.4446407715
226	0.4207824986	0.2503861816
227	0.5571121373	0.6228154785
228	0.5632027623	0.6692791016
229	0.8135420201	0.6868696289
230	0.6737804966	0.7944388184
231	0.9122592564	0.7284120117
232	0.6832491978	0.3792181885
233	0.2074245884	0.8278404297
234	0.2384656285	0.8193786133
235	0.5470669224	0.3904838135
236	0.6143254673	0.6906759277
237	0.9101132603	0.7327310059
238	0.3703211461	0.6250296875
239	0.7963904088	0.5508269531
240	0.8757493931	0.6618789551
241	0.239972147	0.503394043
242	0.3968154576	0.8114563965
243	0.4245466099	0.7199516602
244	0.8791111119	0.5949022461
245	0.7252189732	0.4317448242
246	0.198532523	0.4376782227
247	0.87790994	0.5899227539
248	0.6706122838	0.661691748
249	0.3774135045	0.6183151367
250	0.1815975621	0.4687907227
251	0.3511725132	0.8620727539
252	0.5776803013	0.4593235352
253	0.5563805455	0.6604628418
254	0.8621146275	0.6140247559
255	0.6069425084	0.3764348389
256	0.4750736607	0.4216885742
257	0.8195026158	0.7828171875
258	0.6455247838	0.4935354004
259	0.5724804966	0.3677540283
260	0.1427854771	0.7130501953
261	0.7137810826	0.4197343262
262	0.1952931798	0.9353576172
263	0.6303412388	0.6271073242
264	0.5922970982	0.714675293
265	0.280636942	0.5733026855
266	0.5899507603	0.0438576813
267	0.5501297154	0.6236448242
268	0.7222765416	0.3743651611
269	0.510906522	0.4669499512
270	0.3816861851	0.2526185547
271	0.6037548619	0.5353666504
272	0.884263065	0.6149298828
273	0.726169608	0.3186555176
274	0.1709095738	0.7305320312
275	0.6005911412	0.4414116211
276	0.7544648716	0.6320879883
277	0.5495900181	0.6830734863
278	0.5609206334	0.3285951172
279	0.5656666295	0.4405492676
280	0.7597481236	0.5778568848
281	0.9529747838	0.7022279297
282	0.0859851109	0.8983790039
283	0.6599826451	0.6970949707
284	0.1210371983	0.5118039551
285	0.807558524	0.5603288574
286	0.7544511509	0.634026709
287	0.6217984654	0.7145810547
288	0.8598157017	0.6395293945
289	0.178371317	0.8792398438
290	0.6761044713	0.3865835205
291	0.5966173131	0.487787207
292	0.8037854771	0.6191645996
293	0.1184207554	0.7304425781
294	0.6761727818	0.4254365234
295	0.2379146519	0.916472168
296	0.5781454869	0.7286204102
297	0.649716483	0.596219043
298	0.4349279576	0.4493975098
299	0.8149618931	0.5777544922
300	0.5464309849	0.402255957
301	0.5594889927	0.3828884033
302	0.68199744	0.3806800537
303	0.0607921727	0.9220192383
304	0.5152214634	0.5231059082
305	0.4171386021	0.7202893066
306	0.7798188267	0.4620571777
307	0.7659780552	0.5798356445
308	0.4388984654	0.2758737549
309	0.5627610142	0.5779471191
310	0.1640571812	0.4493059082
311	0.8472550572	0.6918736816
312	0.7245192662	0.6151961914
313	0.9904291783	0.7024314453
314	0.5767924595	0.3316519287
315	0.8535354283	0.6685833496
316	0.3050768101	0.7186991699
317	0.641926981	0.7165744629
318	0.6308350377	0.4728436523
319	0.5555369908	0.3691322754
320	0.5953091588	0.6181001953
321	0.495138065	0.0592263306
322	0.6336687779	0.3749009033
323	0.8903801549	0.718608252
324	0.8154577427	0.4697083984
325	0.6877715123	0.5361652344
326	0.5594561314	0.3835785645
327	0.482431522	0.0732141418
328	0.7194547154	0.3112861328
329	0.2541611363	0.8809136719
330	0.515805399	0.4372143555
331	0.2500111851	0.4519729004
332	0.5416695103	0.9754126953
333	0.7981889439	0.7820033203
334	0.7181857213	0.5369839355
335	0.474308231	0.4592513672
336	0.2572257847	0.7133492676
337	0.4887759556	0.6321531738
338	0.8313232213	0.6982276367
339	0.132690775	0.5964427246
340	0.8681720494	0.6741369141
341	0.2344044957	0.5089087402
342	0.8305366978	0.5757105469
343	0.2299671422	0.7259185547
344	0.1174829258	0.4985324707
345	0.5033595982	0.5507021484
346	0.649308524	0.546407666
347	0.5694391881	0.6527342773
348	0.7175964634	0.6480811523
349	0.6142934361	0.5905578613
350	0.5152572545	0.4809112305
351	0.6580157994	0.3984400391
352	0.146992484	0.5417075195
353	0.6735007603	0.5833608398
354	0.2747554234	0.7519604492
355	0.2222381627	0.8781716797
356	0.302935355	0.3939759766
357	0.2187960484	0.3932076904
358	0.118638834	0.7508725098
359	0.5347916783	0.4401760254
360	0.7509078892	0.3991364014
361	0.502435233	0.4318562012
362	0.2927301304	0.3700207764
363	0.7460680943	0.5025149414
364	0.3195312047	0.7013625488
365	0.6677730748	0.5915412109
366	0.1255692296	0.5517505371
367	0.7190453892	0.4286981934
368	0.6288567173	0.4145945312
369	0.1360390172	0.5347410156
370	0.2421884068	0.8406369141
371	0.6028686314	0.5244288086
372	0.1898700963	0.6653176758
373	0.2606357213	0.8284485352
374	0.4492789341	0.381453833
375	0.455282108	0.8322848633
376	0.6782736607	0.6323300781
377	0.6321653599	0.5530520508
378	0.1439241124	0.5414882324
379	0.3781026402	0.622588916
380	0.3946491246	0.7428084961
381	0.5803546666	0.6026559082
382	0.1628364903	0.5753191895
383	0.8346683384	0.5328143555
384	0.5889206334	0.3260432129
385	0.6543187779	0.5400061035
386	0.7713255162	0.6005163574
387	0.5306932896	0.5005112305
388	0.270986356	0.6199105957
389	0.4690495884	0.079589563
390	0.8015754673	0.630282373
391	0.3834964634	0.8038298828
392	0.362102982	0.2906289551
393	0.3939709996	0.3840224854
394	0.2295910923	0.5417526855
395	0.5491563267	0.6733744629
396	0.8754980259	0.6462361816
397	0.6464412388	0.4942884277
398	0.6721398228	0.3455490967
399	0.3920133824	0.643726709
400	0.6205279088	0.8004533203
401	0.6487853795	0.5063229004
402	0.477855106	0.7747688477
403	0.5596142857	0.4409876953
404	0.6119912388	0.5550364258
405	0.1935531163	0.732309082
406	0.7011135533	0.3760765869
407	0.1280024815	0.5187398438
408	0.5951006138	0.6616180176
409	0.667843192	0.5389648438
410	0.7337174595	0.5578824219
411	0.6049795689	0.442094043
412	0.4005709996	0.3348301758
413	0.5109489049	0.6209387207
414	0.2734171666	0.7258135254
415	0.7377319127	0.3933960693
416	0.5590569615	0.4172302734
417	0.7442719029	0.2444765625
418	0.6079968052	0.5152041016
419	0.7244177037	0.6186170898
420	0.3806079869	0.1137289185
421	0.4274923619	0.8085938965
422	0.4708157506	0.0791791321
423	0.4285225377	0.0963532654
424	0.8493552525	0.5836060059
425	0.6666228306	0.4170984375
426	0.6223319127	0.5195187988
427	0.7780561802	0.6083326172
428	0.4395848423	0.540925
429	0.5118507115	0.0557663879
430	0.3267360386	0.8045256836
431	0.563161649	0.412582373
432	0.6499510533	0.5544746094
433	0.69068494	0.5632867188
434	0.7660120884	0.5870623047
435	0.5999357213	0.579932666
436	0.6713011509	0.6675557129
437	0.6785600377	0.6831440918
438	0.113628397	0.8573071289
439	0.6579818638	0.4056130615
440	0.6638827916	0.6982841309
441	0.5363050572	0.4837014648
442	0.4070882115	0.6019845215
443	0.6427597935	0.561485791
444	0.8509944127	0.6878195801
445	0.5005532506	0.4203925293
446	0.5904238072	0.6158953613
447	0.7021780552	0.5386318359
448	0.1969025181	0.9308246094
449	0.8772678502	0.7060239746
450	0.4898752232	0.6271827148
451	0.102209586	0.6750489746
452	0.2860870152	0.7390414062
453	0.1467569371	0.8721269531
454	0.2117713902	0.4317788086
455	0.5829928502	0.6703268555
456	0.7568859654	0.6339144043
457	0.7718887486	0.4378683105
458	0.5041180943	0.3912411621
459	0.7450154088	0.5546775391
460	0.5036313267	0.5639733887
461	0.3308279576	0.3033025635
462	0.6479920201	0.5479128906
463	0.602221317	0.401251709
464	0.8049392857	0.5462072754
465	0.6061864049	0.651840625
466	0.5119801549	0.5784719238
467	0.6199125767	0.5894788574
468	0.7233764439	0.4127518555
469	0.7186402623	0.5659717285
470	0.2217462193	0.7530615723
471	0.79170369	0.549107959
472	0.472752274	0.3654667969
473	0.7072448521	0.6205359863
474	0.1414648839	0.4319290039
475	0.6975797154	0.4624991211
476	0.6525614537	0.4651535156
477	0.2310876988	0.3865004395
478	0.1584548375	0.5475203125
479	0.7145585728	0.4329825195
480	0.1097901768	0.8024263672
481	0.8240998814	0.5181476562
482	0.5002253697	0.5282522949
483	0.7395767369	0.3736626953
484	0.4455936802	0.1456257812
485	0.6487658482	0.5858734375
486	0.4271871861	0.0941451355
487	0.8551645299	0.6092533691
488	0.6346192662	0.7025427734
489	0.1062767613	0.7017367676
490	0.6961849888	0.4006938477
491	0.4923633091	0.5430461914
492	0.6268394322	0.5635907227
493	0.2525798131	0.8318737305
